# RefractiveIndex.INFO Si/Franta-20C; Franta et al., Appl. Surf. Sci. 421, 405-419 (2017)
# https://raw.githubusercontent.com/polyanskiy/refractiveindex.info-database/master/database/data/main/Si/nk/Franta-20C.yml
# energy_eV,wavelength_um,n,k
0.00984142166341,125.982,3.4173194045,6.93762115729e-05
0.00986404958112,125.693,3.41731686069,6.9490467473e-05
0.00988678179324,125.404,3.41731928966,6.96049246333e-05
0.0099096190225,125.115,3.41731529792,6.97198330526e-05
0.00993248242768,124.827,3.41731540125,6.98349969885e-05
0.00995537163963,124.54,3.41731557498,6.99505173248e-05
0.00997828628455,124.254,3.41731867038,7.00663548766e-05
0.0100013066598,123.968,3.41731578795,7.01827117302e-05
0.0100243524494,123.683,3.41731688421,7.02994035823e-05
0.0100475046921,123.398,3.41732026545,7.04164850924e-05
0.010070600528,123.115,3.41731767722,7.05341467974e-05
0.0100938027875,122.832,3.41731967297,7.06521917309e-05
0.0101171122082,122.549,3.41731633923,7.07708455085e-05
0.0101404465964,122.267,3.4173170678,7.08899348129e-05
0.0101638055515,121.986,3.4173190137,7.10095394345e-05
0.0101872723717,121.705,3.41731664753,7.11297955672e-05
0.0102107637142,121.425,3.41731799264,7.12505577322e-05
0.0102342791673,121.146,3.41731832276,7.13719457072e-05
0.0102578183142,120.868,3.41731647649,7.14940054634e-05
0.0102814659922,120.59,3.4173172429,7.16166585359e-05
0.0103052229537,120.312,3.41731820329,7.17399771808e-05
0.010328917858,120.036,3.41731838392,7.18640037116e-05
0.0103528084236,119.759,3.41731979894,7.19887177395e-05
0.0103766360684,119.484,3.41731967529,7.21141997028e-05
0.010400573648,119.209,3.41731751996,7.2240482354e-05
0.010424534275,118.935,3.41731919434,7.23674640667e-05
0.0104485175035,118.662,3.41732075473,7.24952504645e-05
0.0104726113406,118.389,3.41732081798,7.26238934698e-05
0.0104968165532,118.116,3.41731838167,7.27534372457e-05
0.0105209553566,117.845,3.41732042592,7.28837560079e-05
0.0105452054366,117.574,3.41731774748,7.301506884e-05
0.0105695675643,117.303,3.41731850529,7.31472247789e-05
0.0105939519964,117.033,3.41731768795,7.3280354207e-05
0.0106183582611,116.764,3.41732147628,7.34143480449e-05
0.0106427858811,116.496,3.41731838072,7.35494767684e-05
0.010667326152,116.228,3.41731899316,7.36855367797e-05
0.0106919798551,115.96,3.41731978616,7.38226280587e-05
0.0107165625184,115.694,3.41732140241,7.39607611649e-05
0.0107412584815,115.428,3.41731955165,7.41000538081e-05
0.0107660685295,115.162,3.41732000384,7.42404061563e-05
0.0107908995361,114.897,3.41732078924,7.43818862259e-05
0.0108157509967,114.633,3.41732014244,7.45245582575e-05
0.0108407171873,114.369,3.41732128995,7.46683780961e-05
0.010865703679,114.106,3.41732174817,7.48134264565e-05
0.010890709954,113.844,3.41732126302,7.49597360037e-05
0.010915831593,113.582,3.41732030293,7.51073240301e-05
0.010940972847,113.321,3.41732347979,7.52561169942e-05
0.0109662301787,113.06,3.41732008472,7.54063791352e-05
0.0109915069504,112.8,3.41732374176,7.55578391319e-05
0.011016802623,112.541,3.41732160313,7.57108103155e-05
0.0110422149944,112.282,3.41732328707,7.58651102e-05
0.0110676460758,112.024,3.41732074768,7.60209481794e-05
